1       , "2021-12-08 06:00:00", 318.094238, -57.354012, 5.021343e+00, 
1       , "2021-12-08 12:00:00", 321.011047, -53.924763, 4.807443e+00, 
1       , "2021-12-08 18:00:00", 324.511658, -50.949478, 6.010491e+00, 
1       , "2021-12-09 00:00:00", 329.730743, -49.519943, 5.853080e+00, 
1       , "2021-12-09 06:00:00", 336.737305, -48.798836, 6.106339e+00, 
1       , "2021-12-09 12:00:00", 342.999786, -48.115589, 6.267088e+00, 
1       , "2021-12-09 18:00:00", 348.723694, -47.417683, 6.624099e+00, 
1       , "2021-12-10 00:00:00", 353.688080, -46.785568, 6.992652e+00, 
1       , "2021-12-10 06:00:00", 358.046570, -46.320465, 7.103909e+00, 
1       , "2021-12-10 12:00:00", 2.437826, -46.086758, 8.016952e+00, 
1       , "2021-12-10 18:00:00", 6.596772, -46.333450, 8.239097e+00, 
1       , "2021-12-11 00:00:00", 9.788030, -46.651691, 8.067878e+00, 
1       , "2021-12-11 06:00:00", 12.464536, -46.680443, 5.771488e+00, 
2       , "2021-01-01 00:00:00", 316.354584, -45.661880, 7.850260e+00, 
2       , "2021-01-01 06:00:00", 319.324799, -46.119694, 7.798575e+00, 
2       , "2021-01-01 12:00:00", 322.378235, -46.754948, 7.710111e+00, 
2       , "2021-01-01 18:00:00", 325.635254, -47.499195, 7.400451e+00, 
2       , "2021-01-02 00:00:00", 329.474304, -48.324440, 7.416079e+00, 
2       , "2021-01-02 06:00:00", 333.110199, -49.206223, 7.091434e+00, 
2       , "2021-01-02 12:00:00", 336.442291, -49.539066, 6.835418e+00, 
2       , "2021-01-02 18:00:00", 339.880920, -49.994392, 6.421825e+00, 
2       , "2021-01-03 00:00:00", 342.536469, -49.555687, 6.542118e+00, 
2       , "2021-01-03 06:00:00", 346.555817, -49.858273, 6.767102e+00, 
2       , "2021-01-03 12:00:00", 351.677216, -50.125885, 7.046220e+00, 
2       , "2021-01-03 18:00:00", 357.567841, -50.578892, 7.120915e+00, 
2       , "2021-01-04 00:00:00", 3.870919, -50.884418, 7.549113e+00, 
2       , "2021-01-04 06:00:00", 8.954728, -50.920071, 7.317665e+00, 
2       , "2021-01-04 12:00:00", 12.472197, -49.816040, 5.788089e+00, 
3       , "2021-01-01 06:00:00", 319.236511, -31.195593, 2.325975e+00, 
3       , "2021-01-01 12:00:00", 319.343018, -30.995586, 1.867534e+00, 
3       , "2021-01-01 18:00:00", 320.538605, -30.805899, 2.055488e+00, 
3       , "2021-01-02 00:00:00", 320.644806, -30.105463, 1.746831e+00, 
3       , "2021-01-02 06:00:00", 321.691559, -30.645426, 1.934728e+00, 
3       , "2021-01-02 12:00:00", 321.591644, -30.035538, 1.648740e+00, 
3       , "2021-01-02 18:00:00", 322.000732, -29.180645, 1.714311e+00, 
3       , "2021-01-03 00:00:00", 322.114990, -29.375240, 1.558116e+00, 
3       , "2021-01-03 06:00:00", 321.341858, -29.429165, 1.673947e+00, 
3       , "2021-01-03 12:00:00", 321.247406, -29.290129, 1.936222e+00, 
3       , "2021-01-03 18:00:00", 319.505463, -26.978863, 2.300980e+00, 
3       , "2021-01-04 00:00:00", 318.908752, -26.554699, 2.156493e+00, 
3       , "2021-01-04 06:00:00", 318.830231, -29.546831, 1.796571e+00, 
3       , "2021-01-04 12:00:00", 318.048370, -27.339479, 1.917202e+00, 
3       , "2021-01-04 18:00:00", 318.053864, -27.561750, 2.868205e+00, 
3       , "2021-01-05 00:00:00", 318.866638, -28.568882, 2.961126e+00, 
3       , "2021-01-05 06:00:00", 318.875000, -30.983597, 3.116390e+00, 
3       , "2021-01-05 12:00:00", 319.675232, -33.120407, 4.034694e+00, 
3       , "2021-01-05 18:00:00", 320.339600, -35.043774, 4.383937e+00, 
3       , "2021-01-06 00:00:00", 321.139771, -36.051300, 4.432251e+00, 
3       , "2021-01-06 06:00:00", 322.402405, -36.508465, 4.624201e+00, 
