1       , "2019-11-08 12:00:00", 318.087921, -26.129553, 1.187149e+00, 
1       , "2019-11-08 18:00:00", 318.812958, -25.444942, 1.197290e+00, 
1       , "2019-11-09 00:00:00", 320.621216, -26.379484, 1.101991e+00, 
1       , "2019-11-09 06:00:00", 321.195587, -26.372543, 1.210418e+00, 
1       , "2019-11-09 12:00:00", 321.702606, -26.252665, 1.234686e+00, 
1       , "2019-11-09 18:00:00", 320.916565, -26.451666, 1.236214e+00, 
1       , "2019-11-10 00:00:00", 320.693481, -27.007509, 1.311162e+00, 
1       , "2019-11-10 06:00:00", 321.292053, -27.337603, 1.269062e+00, 
1       , "2019-11-10 12:00:00", 320.619110, -27.320816, 1.254176e+00, 
1       , "2019-11-10 18:00:00", 322.230530, -27.343079, 1.539498e+00, 
1       , "2019-11-11 00:00:00", 324.298004, -27.197819, 1.453172e+00, 
1       , "2019-11-11 06:00:00", 330.608948, -27.745359, 1.707372e+00, 
1       , "2019-11-11 12:00:00", 331.906952, -28.106258, 1.848589e+00, 
1       , "2019-11-11 18:00:00", 334.478943, -28.606037, 2.469414e+00, 
1       , "2019-11-12 00:00:00", 337.350098, -29.689075, 3.198537e+00, 
1       , "2019-11-12 06:00:00", 341.341858, -32.692753, 4.370204e+00, 
1       , "2019-11-12 12:00:00", 345.754608, -36.212963, 5.626966e+00, 
1       , "2019-11-12 18:00:00", 349.218719, -38.518463, 7.063424e+00, 
1       , "2019-11-13 00:00:00", 353.165863, -41.278324, 8.305119e+00, 
1       , "2019-11-13 06:00:00", 357.030548, -44.988674, 9.058050e+00, 
1       , "2019-11-13 12:00:00", 0.982263, -48.278839, 9.685765e+00, 
1       , "2019-11-13 18:00:00", 5.401461, -51.221649, 9.123563e+00, 
1       , "2019-11-14 00:00:00", 7.757418, -53.851109, 3.108229e+00, 
2       , "2019-08-11 18:00:00", 316.466553, -52.952015, 4.867901e+00, 
2       , "2019-08-12 00:00:00", 320.413971, -52.282261, 4.889735e+00, 
2       , "2019-08-12 06:00:00", 326.952087, -51.502445, 4.498602e+00, 
2       , "2019-08-12 12:00:00", 333.970428, -51.242466, 4.100213e+00, 
2       , "2019-08-12 18:00:00", 342.102112, -51.303356, 3.928154e+00, 
2       , "2019-08-13 00:00:00", 351.686890, -51.235615, 3.997309e+00, 
2       , "2019-08-13 06:00:00", 1.511905, -51.322701, 4.328912e+00, 
2       , "2019-08-13 12:00:00", 5.718582, -50.950119, 3.169310e+00, 
3       , "2019-01-01 00:00:00", 297.661957, -51.271645, 2.964345e+00, 
3       , "2019-01-01 06:00:00", 301.208405, -49.890713, 4.110725e+00, 
3       , "2019-01-01 12:00:00", 307.046143, -51.662037, 4.296036e+00, 
3       , "2019-01-01 18:00:00", 314.118744, -52.133343, 4.029904e+00, 
3       , "2019-01-02 00:00:00", 319.409790, -52.602474, 2.489856e+00, 
3       , "2019-01-02 06:00:00", 322.604095, -52.442131, 2.065244e+00, 
3       , "2019-01-02 12:00:00", 328.376617, -52.891567, 2.199006e+00, 
3       , "2019-01-02 18:00:00", 334.449493, -53.781342, 1.951026e+00, 
3       , "2019-01-03 00:00:00", 338.623199, -53.416965, 1.641453e+00, 
3       , "2019-01-03 06:00:00", 343.323944, -53.268257, 1.557825e+00, 
